frame,player_id,team,x,y,speed_kmh,distance_m,total_distance_m
8432,12434,Team_2,501,439,15.08,0.14,0.29
8432,12273,Team_1,95,550,35.07,0.33,6.07
8432,12438,Umpire,788,310,0,0,0
8433,12098,Umpire,584,346,25.94,0.24,24.52
8433,12161,Team_2,457,639,26.21,0.24,23.4
8433,12205,Team_1,358,608,30.85,0.29,17.7
8433,12269,Team_1,134,489,34.74,0.32,9.56
8433,12315,Team_1,741,381,24.56,0.23,9.68
8433,12327,Team_2,751,510,21.97,0.2,9.2
8433,12340,Team_2,612,612,30.47,0.28,9.35
8433,12355,Team_1,370,504,26.65,0.25,4.78
8433,12307,Team_1,276,475,18.41,0.17,6.06
8433,12283,Team_2,419,432,15.23,0.14,14.43
8433,12405,Team_1,237,571,25.13,0.23,1.21
8433,12429,Team_1,1098,428,26.65,0.25,0.74
8433,12434,Team_2,494,437,15.68,0.15,0.43
8433,12273,Team_1,80,554,33.45,0.31,6.38
8433,12438,Umpire,778,311,21.65,0.2,0.2
8433,12443,Team_1,356,432,0,0,0
8434,12098,Umpire,572,349,26.65,0.25,24.76
8434,12161,Team_2,448,644,22.18,0.21,23.61
8434,12205,Team_1,347,606,24.09,0.22,17.93
8434,12269,Team_1,119,492,32.96,0.31,9.86
8434,12315,Team_1,730,383,24.09,0.22,9.9
8434,12327,Team_2,743,512,17.77,0.16,9.36
8434,12340,Team_2,599,615,28.74,0.27,9.62
8434,12355,Team_1,359,508,25.22,0.23,5.02
8434,12307,Team_1,268,478,18.41,0.17,6.23
8434,12283,Team_2,411,435,18.41,0.17,14.6
8434,12405,Team_1,228,575,21.22,0.2,1.41
8434,12429,Team_1,1089,430,19.86,0.18,0.92
8434,12434,Team_2,488,443,18.28,0.17,0.6
8434,12273,Team_1,65,556,32.6,0.3,6.68
8434,12438,Umpire,767,315,25.22,0.23,0.44
8434,12443,Team_1,347,431,19.51,0.18,0.18
8435,12098,Umpire,561,352,24.56,0.23,24.99
8435,12161,Team_2,440,648,19.27,0.18,23.79
8435,12205,Team_1,339,590,38.54,0.36,18.28
8435,12269,Team_1,105,496,31.37,0.29,10.16
8435,12315,Team_1,720,385,21.97,0.2,10.1
8435,12327,Team_2,736,516,17.37,0.16,9.52
8435,12340,Team_2,586,618,28.74,0.27,9.89
8435,12355,Team_1,350,511,20.44,0.19,5.21
8435,12307,Team_1,263,481,12.56,0.12,6.35
8435,12283,Team_2,405,439,15.54,0.14,14.74
8435,12405,Team_1,219,578,20.44,0.19,1.6
8435,12429,Team_1,1081,431,17.37,0.16,1.08
8435,12434,Team_2,486,448,11.6,0.11,0.71
8435,12273,Team_1,51,556,30.16,0.28,6.96
8435,12438,Umpire,758,314,19.51,0.18,0.62
8435,12443,Team_1,335,433,26.21,0.24,0.42
8436,12098,Umpire,551,354,21.97,0.2,25.2
8436,12161,Team_2,436,655,17.37,0.16,23.95
8436,12205,Team_1,331,584,21.54,0.2,18.48
8436,12269,Team_1,93,501,28.01,0.26,10.42
8436,12315,Team_1,711,389,21.22,0.2,10.3
8436,12327,Team_2,729,522,19.86,0.18,9.71
8436,12340,Team_2,575,622,25.22,0.23,10.12
8436,12355,Team_1,339,515,25.22,0.23,5.44
8436,12307,Team_1,257,487,18.28,0.17,6.52
8436,12283,Team_2,400,440,10.99,0.1,14.85
8436,12405,Team_1,212,576,15.68,0.15,1.74
8436,12429,Team_1,1075,433,13.63,0.13,1.21
8436,12434,Team_2,483,448,6.46,0.06,0.77
8436,12273,Team_1,35,563,37.63,0.35,7.31
8436,12438,Umpire,748,317,22.49,0.21,0.83
8436,12443,Team_1,325,434,21.65,0.2,0.63
8437,12098,Umpire,542,357,20.44,0.19,25.39
8437,12161,Team_2,430,658,14.45,0.13,24.08
8437,12205,Team_1,324,582,15.68,0.15,18.63
8437,12269,Team_1,81,506,28.01,0.26,10.68
8437,12315,Team_1,704,395,19.86,0.18,10.48
8437,12327,Team_2,725,525,10.77,0.1,9.81
8437,12340,Team_2,562,629,31.81,0.3,10.42
8437,12355,Team_1,333,519,15.54,0.14,5.59
8437,12307,Team_1,249,492,20.33,0.19,6.7
8437,12283,Team_2,396,442,9.64,0.09,14.94
8437,12405,Team_1,206,573,14.45,0.13,1.88
8437,12429,Team_1,1069,437,15.54,0.14,1.35
8437,12434,Team_2,482,449,3.05,0.03,0.8
8437,12273,Team_1,23,564,25.94,0.24,7.55
8437,12438,Umpire,738,321,23.2,0.22,1.04
8437,12443,Team_1,316,437,20.44,0.19,0.82
8438,12098,Umpire,531,362,26.03,0.24,25.63
8438,12161,Team_2,426,662,12.19,0.11,24.2
8438,12205,Team_1,320,583,8.88,0.08,18.71
8438,12269,Team_1,69,508,26.21,0.24,10.92
8438,12315,Team_1,698,398,14.45,0.13,10.62
8438,12327,Team_2,722,530,12.56,0.12,9.93
8438,12340,Team_2,551,634,26.03,0.24,10.66
8438,12355,Team_1,327,524,16.83,0.16,5.74
8438,12307,Team_1,245,495,10.77,0.1,6.8
8438,12283,Team_2,394,445,7.77,0.07,15.01
8438,12405,Team_1,199,576,16.41,0.15,2.03
8438,12429,Team_1,1064,437,10.77,0.1,1.45
8438,12434,Team_2,480,451,6.09,0.06,0.85
8438,12273,Team_1,14,571,24.56,0.23,7.78
8438,12438,Umpire,732,324,14.45,0.13,1.17
8438,12443,Team_1,308,442,20.33,0.19,1.0
8439,12098,Umpire,528,363,6.81,0.06,25.69
8439,12161,Team_2,425,663,3.05,0.03,24.23
8439,12205,Team_1,319,584,3.05,0.03,18.74
8439,12269,Team_1,65,508,8.62,0.08,11.0
8439,12315,Team_1,697,399,3.05,0.03,10.65
8439,12327,Team_2,722,532,4.31,0.04,9.97
8439,12340,Team_2,548,636,7.77,0.07,10.73
8439,12355,Team_1,324,525,6.81,0.06,5.81
8439,12307,Team_1,244,497,4.82,0.04,6.85
8439,12283,Team_2,394,446,2.15,0.02,15.03
8439,12405,Team_1,197,577,4.82,0.04,2.08
8439,12429,Team_1,1063,437,2.15,0.02,1.47
8439,12434,Team_2,480,452,2.15,0.02,0.87
8439,12438,Umpire,730,326,6.09,0.06,1.23
8439,12443,Team_1,305,444,7.77,0.07,1.08
8439,12460,Team_1,208,424,0,0,0
8440,12098,Umpire,523,365,11.6,0.11,25.8
8440,12161,Team_2,422,666,9.14,0.08,24.31
8440,12205,Team_1,314,585,10.99,0.1,18.84
8440,12269,Team_1,59,511,14.45,0.13,11.13
8440,12315,Team_1,694,401,7.77,0.07,10.72
8440,12327,Team_2,721,534,4.82,0.04,10.01
8440,12340,Team_2,543,641,15.23,0.14,10.87
8440,12355,Team_1,320,529,12.19,0.11,5.92
8440,12307,Team_1,242,501,9.64,0.09,6.94
8440,12283,Team_2,395,449,6.81,0.06,15.09
8440,12405,Team_1,194,580,9.14,0.08,2.16
8440,12429,Team_1,1061,437,4.31,0.04,1.51
8440,12434,Team_2,479,455,6.81,0.06,0.94
8440,12438,Umpire,725,328,11.6,0.11,1.34
8440,12443,Team_1,300,446,11.6,0.11,1.18
8440,12460,Team_1,199,427,20.44,0.19,0.19
8441,12098,Umpire,518,367,11.6,0.11,25.91
8441,12161,Team_2,422,671,10.77,0.1,24.41
8441,12205,Team_1,310,586,8.88,0.08,18.92
8441,12269,Team_1,50,517,23.3,0.22,11.35
8441,12315,Team_1,692,402,4.82,0.04,10.76
8441,12327,Team_2,723,537,7.77,0.07,10.08
8441,12340,Team_2,537,646,16.83,0.16,11.03
8441,12355,Team_1,316,533,12.19,0.11,6.03
8441,12307,Team_1,241,504,6.81,0.06,7.0
8441,12283,Team_2,397,454,11.6,0.11,15.2
8441,12405,Team_1,191,582,7.77,0.07,2.23
8441,12429,Team_1,1059,440,7.77,0.07,1.58
8441,12434,Team_2,483,459,12.19,0.11,1.05
8441,12438,Umpire,720,329,10.99,0.1,1.44
8441,12443,Team_1,295,450,13.8,0.13,1.31
8441,12460,Team_1,187,432,28.01,0.26,0.45
8442,12098,Umpire,514,370,10.77,0.1,26.01
8442,12161,Team_2,422,676,10.77,0.1,24.51
8442,12205,Team_1,305,586,10.77,0.1,19.02
8442,12269,Team_1,43,514,16.41,0.15,11.5
8442,12315,Team_1,689,404,7.77,0.07,10.84
8442,12327,Team_2,724,542,10.99,0.1,10.18
8442,12340,Team_2,533,651,13.8,0.13,11.16
8442,12355,Team_1,313,538,12.56,0.12,6.15
8442,12307,Team_1,241,506,4.31,0.04,7.04
8442,12283,Team_2,398,458,8.88,0.08,15.28
8442,12405,Team_1,190,582,2.15,0.02,2.25
8442,12429,Team_1,1057,443,7.77,0.07,1.66
8442,12434,Team_2,486,464,12.56,0.12,1.17
8442,12438,Umpire,716,333,12.19,0.11,1.55
8442,12443,Team_1,292,450,6.46,0.06,1.37
8442,12460,Team_1,179,438,21.54,0.2,0.65
8443,12098,Umpire,510,372,9.64,0.09,26.1
8443,12161,Team_2,424,679,7.77,0.07,24.58
8443,12269,Team_1,36,522,22.9,0.21,11.71
8443,12315,Team_1,686,409,12.56,0.12,10.95
8443,12327,Team_2,726,545,7.77,0.07,10.26
8443,12340,Team_2,530,656,12.56,0.12,11.27
8443,12355,Team_1,310,541,9.14,0.08,6.23
8443,12307,Team_1,243,509,7.77,0.07,7.11
8443,12283,Team_2,399,460,4.82,0.04,15.33
8443,12405,Team_1,190,583,2.15,0.02,2.27
8443,12429,Team_1,1058,446,6.81,0.06,1.72
8443,12434,Team_2,491,464,10.77,0.1,1.27
8443,12438,Umpire,713,337,10.77,0.1,1.65
8443,12443,Team_1,290,450,4.31,0.04,1.41
8443,12460,Team_1,171,442,19.27,0.18,0.83
8444,12098,Umpire,505,375,12.56,0.12,26.21
8444,12161,Team_2,425,682,6.81,0.06,24.65
8444,12269,Team_1,31,526,13.8,0.13,11.84
8444,12315,Team_1,685,411,4.82,0.04,11.0
8444,12327,Team_2,731,548,12.56,0.12,10.37
8444,12340,Team_2,528,659,7.77,0.07,11.35
8444,12355,Team_1,308,544,7.77,0.07,6.31
8444,12307,Team_1,247,511,9.64,0.09,7.2
8444,12283,Team_2,402,461,6.81,0.06,15.39
8444,12405,Team_1,192,584,4.82,0.04,2.32
8444,12429,Team_1,1060,448,6.09,0.06,1.78
8444,12434,Team_2,498,464,15.08,0.14,1.41
8444,12438,Umpire,711,339,6.09,0.06,1.71
8444,12443,Team_1,289,451,3.05,0.03,1.44
8444,12460,Team_1,164,443,15.23,0.14,0.97
8445,12098,Umpire,504,376,3.05,0.03,26.24
8445,12161,Team_2,425,683,2.15,0.02,24.67
8445,12269,Team_1,30,527,3.05,0.03,11.87
8445,12315,Team_1,686,412,3.05,0.03,11.03
8445,12327,Team_2,732,548,2.15,0.02,10.39
8445,12340,Team_2,528,660,2.15,0.02,11.37
8445,12355,Team_1,308,545,2.15,0.02,6.33
8445,12307,Team_1,249,512,4.82,0.04,7.25
8445,12283,Team_2,403,462,3.05,0.03,15.42
8445,12405,Team_1,193,584,2.15,0.02,2.34
8445,12429,Team_1,1061,449,3.05,0.03,1.8
8445,12434,Team_2,501,464,6.46,0.06,1.47
8445,12438,Umpire,711,339,0.0,0.0,1.71
8445,12443,Team_1,289,451,0.0,0.0,1.44
8445,12460,Team_1,161,444,6.81,0.06,1.03
8446,12098,Umpire,501,379,9.14,0.08,26.33
8446,12161,Team_2,430,684,10.99,0.1,24.77
8446,12269,Team_1,26,526,8.88,0.08,11.95
8446,12315,Team_1,688,413,4.82,0.04,11.07
8446,12327,Team_2,736,549,8.88,0.08,10.48
8446,12340,Team_2,529,663,6.81,0.06,11.43
8446,12355,Team_1,308,547,4.31,0.04,6.37
8446,12307,Team_1,250,514,4.82,0.04,7.29
8446,12283,Team_2,408,461,10.99,0.1,15.52
8446,12405,Team_1,194,584,2.15,0.02,2.36
8446,12429,Team_1,1064,446,9.14,0.08,1.89
8446,12434,Team_2,505,462,9.64,0.09,1.56
8446,12438,Umpire,711,340,2.15,0.02,1.73
8446,12443,Team_1,289,453,4.31,0.04,1.48
8446,12460,Team_1,158,448,10.77,0.1,1.13
8447,12098,Umpire,498,381,7.77,0.07,26.4
8447,12161,Team_2,435,685,10.99,0.1,24.87
8447,12269,Team_1,22,528,9.64,0.09,12.04
8447,12315,Team_1,691,414,6.81,0.06,11.13
8447,12327,Team_2,740,551,9.64,0.09,10.57
8447,12340,Team_2,529,666,6.46,0.06,11.49
8447,12355,Team_1,309,549,4.82,0.04,6.41
8447,12307,Team_1,252,516,6.09,0.06,7.35
8447,12283,Team_2,415,460,15.23,0.14,15.66
8447,12405,Team_1,196,585,4.82,0.04,2.4
8447,12429,Team_1,1067,445,6.81,0.06,1.95
8447,12434,Team_2,512,464,15.68,0.15,1.7
8447,12438,Umpire,711,342,4.31,0.04,1.77
8447,12443,Team_1,289,453,0.0,0.0,1.48
8447,12460,Team_1,151,450,15.68,0.15,1.28
8448,12098,Umpire,496,382,4.82,0.04,26.44
8448,12161,Team_2,439,687,9.64,0.09,24.96
8448,12269,Team_1,19,528,6.46,0.06,12.1
8448,12315,Team_1,692,414,2.15,0.02,11.15
8448,12327,Team_2,743,553,7.77,0.07,10.64
8448,12340,Team_2,530,667,3.05,0.03,11.52
8448,12355,Team_1,310,550,3.05,0.03,6.44
8448,12307,Team_1,257,517,10.99,0.1,7.45
8448,12283,Team_2,421,464,15.54,0.14,15.81
8448,12405,Team_1,199,585,6.46,0.06,2.46
8448,12429,Team_1,1070,446,6.81,0.06,2.02
8448,12434,Team_2,520,467,18.41,0.17,1.87
8448,12438,Umpire,710,343,3.05,0.03,1.8
8448,12443,Team_1,288,450,6.81,0.06,1.54
8448,12460,Team_1,146,452,11.6,0.11,1.39
8449,12098,Umpire,495,381,3.05,0.03,26.47
8449,12161,Team_2,443,687,8.62,0.08,25.04
8449,12269,Team_1,17,528,4.31,0.04,12.14
8449,12315,Team_1,694,414,4.31,0.04,11.19
8449,12327,Team_2,748,556,12.56,0.12,10.75
8449,12340,Team_2,531,670,6.81,0.06,11.58
8449,12355,Team_1,311,551,3.05,0.03,6.47
8449,12307,Team_1,263,516,13.11,0.12,7.57
8449,12283,Team_2,425,465,8.88,0.08,15.89
8449,12405,Team_1,203,583,9.64,0.09,2.55
8449,12429,Team_1,1074,448,9.64,0.09,2.1
8449,12434,Team_2,527,466,15.23,0.14,2.01
8449,12438,Umpire,710,342,2.15,0.02,1.82
8449,12443,Team_1,287,447,6.81,0.06,1.61
8449,12460,Team_1,141,452,10.77,0.1,1.49
8450,12098,Umpire,494,381,2.15,0.02,26.49
8450,12161,Team_2,448,687,10.77,0.1,25.14
8450,12269,Team_1,16,533,10.99,0.1,12.25
8450,12315,Team_1,694,415,2.15,0.02,11.21
8450,12327,Team_2,754,557,13.11,0.12,10.88
8450,12340,Team_2,536,672,11.6,0.11,11.69
8450,12355,Team_1,313,555,9.64,0.09,6.56
8450,12307,Team_1,268,518,11.6,0.11,7.68
8450,12283,Team_2,433,466,17.37,0.16,16.05
8450,12405,Team_1,206,582,6.81,0.06,2.62
8450,12429,Team_1,1078,448,8.62,0.08,2.18
8450,12434,Team_2,535,462,19.27,0.18,2.19
8450,12438,Umpire,711,342,2.15,0.02,1.84
8450,12443,Team_1,289,446,4.82,0.04,1.65
8450,12460,Team_1,135,454,13.63,0.13,1.61
8451,12098,Umpire,493,381,2.15,0.02,26.51
8451,12161,Team_2,449,686,3.05,0.03,25.17
8451,12269,Team_1,15,534,3.05,0.03,12.27
8451,12315,Team_1,695,415,2.15,0.02,11.23
8451,12327,Team_2,756,558,4.82,0.04,10.92
8451,12340,Team_2,537,673,3.05,0.03,11.72
8451,12355,Team_1,314,556,3.05,0.03,6.59
8451,12307,Team_1,270,519,4.82,0.04,7.73
8451,12283,Team_2,436,466,6.46,0.06,16.11
8451,12405,Team_1,206,581,2.15,0.02,2.64
8451,12429,Team_1,1080,448,4.31,0.04,2.22
8451,12434,Team_2,538,461,6.81,0.06,2.26
8451,12438,Umpire,712,342,2.15,0.02,1.86
8451,12443,Team_1,289,446,0.0,0.0,1.65
8451,12460,Team_1,133,455,4.82,0.04,1.66
8452,12098,Umpire,492,380,3.05,0.03,26.54
8452,12161,Team_2,454,687,10.99,0.1,25.27
8452,12269,Team_1,14,530,8.88,0.08,12.36
8452,12315,Team_1,694,416,3.05,0.03,11.26
8452,12327,Team_2,761,558,10.77,0.1,11.02
8452,12340,Team_2,539,677,9.64,0.09,11.81
8452,12355,Team_1,316,557,4.82,0.04,6.63
8452,12307,Team_1,274,521,9.64,0.09,7.81
8452,12283,Team_2,442,464,13.63,0.13,16.24
8452,12405,Team_1,207,581,2.15,0.02,2.66
8452,12429,Team_1,1083,447,6.81,0.06,2.29
8452,12434,Team_2,544,459,13.63,0.13,2.38
8452,12438,Umpire,713,342,2.15,0.02,1.88
8452,12443,Team_1,291,445,4.82,0.04,1.7
8452,12460,Team_1,130,455,6.46,0.06,1.72
8453,12098,Umpire,493,379,3.05,0.03,26.57
8453,12161,Team_2,460,686,13.11,0.12,25.39
8453,12269,Team_1,13,533,6.81,0.06,12.42
8453,12315,Team_1,693,416,2.15,0.02,11.28
8453,12327,Team_2,768,558,15.08,0.14,11.16
8453,12340,Team_2,543,679,9.64,0.09,11.89
8453,12355,Team_1,317,558,3.05,0.03,6.66
8453,12307,Team_1,280,521,12.93,0.12,7.93
8453,12283,Team_2,449,460,17.37,0.16,16.4
8453,12405,Team_1,210,581,6.46,0.06,2.72
8453,12429,Team_1,1087,446,8.88,0.08,2.37
8453,12434,Team_2,551,457,15.68,0.15,2.53
8453,12438,Umpire,714,341,3.05,0.03,1.91
8453,12443,Team_1,293,439,13.63,0.13,1.82
8453,12460,Team_1,127,455,6.46,0.06,1.78
8454,12098,Umpire,490,378,6.81,0.06,26.63
8454,12161,Team_2,469,686,19.39,0.18,25.57
8454,12269,Team_1,13,536,6.46,0.06,12.48
8454,12315,Team_1,692,415,3.05,0.03,11.31
8454,12327,Team_2,775,561,16.41,0.15,11.31
8454,12340,Team_2,546,680,6.81,0.06,11.96
8454,12355,Team_1,319,559,4.82,0.04,6.7
8454,12307,Team_1,286,514,19.86,0.18,8.12
8454,12283,Team_2,454,456,13.8,0.13,16.52
8454,12405,Team_1,214,581,8.62,0.08,2.8
8454,12429,Team_1,1092,447,10.99,0.1,2.47
8454,12434,Team_2,560,460,20.44,0.19,2.72
8454,12438,Umpire,715,341,2.15,0.02,1.93
8454,12443,Team_1,294,436,6.81,0.06,1.89
8454,12460,Team_1,121,456,13.11,0.12,1.9
8455,12098,Umpire,486,376,9.64,0.09,26.72
8455,12161,Team_2,475,686,12.93,0.12,25.69
8455,12315,Team_1,690,413,6.09,0.06,11.37
8455,12327,Team_2,781,563,13.63,0.13,11.44
8455,12340,Team_2,549,680,6.46,0.06,12.02
8455,12355,Team_1,318,558,3.05,0.03,6.73
8455,12307,Team_1,293,513,15.23,0.14,8.26
8455,12283,Team_2,464,457,21.65,0.2,16.73
8455,12405,Team_1,217,581,6.46,0.06,2.86
8455,12429,Team_1,1098,442,16.83,0.16,2.63
8455,12434,Team_2,568,461,17.37,0.16,2.88
8455,12438,Umpire,715,339,4.31,0.04,1.97
8455,12443,Team_1,295,436,2.15,0.02,1.91
8455,12460,Team_1,116,457,10.99,0.1,2.0
8456,12098,Umpire,484,375,4.82,0.04,26.76
8456,12161,Team_2,478,686,6.46,0.06,25.75
8456,12315,Team_1,690,412,2.15,0.02,11.39
8456,12327,Team_2,784,564,6.81,0.06,11.5
8456,12340,Team_2,551,681,4.82,0.04,12.06
8456,12355,Team_1,318,557,2.15,0.02,6.75
8456,12307,Team_1,295,512,4.82,0.04,8.31
8456,12283,Team_2,464,456,2.15,0.02,16.75
8456,12405,Team_1,218,582,3.05,0.03,2.88
8456,12429,Team_1,1101,440,7.77,0.07,2.7
8456,12434,Team_2,571,462,6.81,0.06,2.94
8456,12438,Umpire,715,338,2.15,0.02,1.99
8456,12443,Team_1,295,436,0.0,0.0,1.91
8456,12460,Team_1,114,457,4.31,0.04,2.04
8456,12269,Team_1,11,538,6.09,0.06,12.54
8457,12098,Umpire,482,371,9.64,0.09,26.85
8457,12161,Team_2,483,686,10.77,0.1,25.85
8457,12315,Team_1,688,412,4.31,0.04,11.43
8457,12327,Team_2,789,564,10.77,0.1,11.6
8457,12340,Team_2,552,681,2.15,0.02,12.08
8457,12355,Team_1,314,556,8.88,0.08,6.83
8457,12283,Team_2,469,457,10.99,0.1,16.85
8457,12405,Team_1,219,581,3.05,0.03,2.91
8457,12429,Team_1,1103,438,6.09,0.06,2.76
8457,12434,Team_2,576,459,12.56,0.12,3.06
8457,12438,Umpire,716,335,6.81,0.06,2.05
8457,12443,Team_1,295,441,10.77,0.1,2.01
8457,12460,Team_1,110,457,8.62,0.08,2.12
8458,12098,Umpire,477,372,10.99,0.1,26.96
8458,12161,Team_2,488,686,10.77,0.1,25.95
8458,12315,Team_1,686,412,4.31,0.04,11.47
8458,12327,Team_2,794,565,10.99,0.1,11.7
8458,12340,Team_2,554,682,4.82,0.04,12.13
8458,12355,Team_1,312,555,4.82,0.04,6.88
8458,12283,Team_2,474,458,10.99,0.1,16.95
8458,12405,Team_1,222,581,6.46,0.06,2.97
8458,12429,Team_1,1105,439,4.82,0.04,2.8
8458,12434,Team_2,583,455,17.37,0.16,3.22
8458,12438,Umpire,715,335,2.15,0.02,2.07
8458,12443,Team_1,295,448,15.08,0.14,2.15
8458,12460,Team_1,104,458,13.11,0.12,2.24
8459,12098,Umpire,468,378,23.3,0.22,27.17
8459,12161,Team_2,491,686,6.46,0.06,26.01
8459,12315,Team_1,681,413,10.99,0.1,11.57
8459,12327,Team_2,798,566,8.88,0.08,11.79
8459,12340,Team_2,557,683,6.81,0.06,12.19
8459,12355,Team_1,313,555,2.15,0.02,6.9
8459,12283,Team_2,479,457,10.99,0.1,17.05
8459,12405,Team_1,223,582,3.05,0.03,3.0
8459,12429,Team_1,1109,438,8.88,0.08,2.88
8459,12434,Team_2,589,452,14.45,0.13,3.35
8459,12438,Umpire,715,337,4.31,0.04,2.11
8459,12443,Team_1,294,449,3.05,0.03,2.17
8459,12460,Team_1,98,457,13.11,0.12,2.36
8460,12098,Umpire,462,380,13.63,0.13,27.3
8460,12161,Team_2,500,685,19.51,0.18,26.19
8460,12315,Team_1,677,413,8.62,0.08,11.65
8460,12327,Team_2,803,567,10.99,0.1,11.89
8460,12340,Team_2,559,683,4.31,0.04,12.23
8460,12355,Team_1,313,555,0.0,0.0,6.9
8460,12283,Team_2,485,454,14.45,0.13,17.19
8460,12405,Team_1,226,582,6.46,0.06,3.06
8460,12429,Team_1,1112,437,6.81,0.06,2.95
8460,12434,Team_2,595,452,12.93,0.12,3.47
8460,12438,Umpire,713,337,4.31,0.04,2.15
8460,12443,Team_1,293,445,8.88,0.08,2.26
8460,12460,Team_1,91,458,15.23,0.14,2.51
8461,12098,Umpire,460,381,4.82,0.04,27.34
8461,12161,Team_2,502,686,4.82,0.04,26.24
8461,12315,Team_1,675,413,4.31,0.04,11.69
8461,12327,Team_2,805,567,4.31,0.04,11.93
8461,12340,Team_2,561,683,4.31,0.04,12.27
8461,12355,Team_1,312,554,3.05,0.03,6.93
8461,12283,Team_2,486,453,3.05,0.03,17.21
8461,12405,Team_1,227,582,2.15,0.02,3.08
8461,12429,Team_1,1114,437,4.31,0.04,2.99
8461,12434,Team_2,598,453,6.81,0.06,3.54
8461,12438,Umpire,712,337,2.15,0.02,2.17
8461,12443,Team_1,293,443,4.31,0.04,2.3
8461,12460,Team_1,88,458,6.46,0.06,2.57
8462,12098,Umpire,454,382,13.11,0.12,27.46
8462,12161,Team_2,508,684,13.63,0.13,26.36
8462,12315,Team_1,671,412,8.88,0.08,11.77
8462,12327,Team_2,813,567,17.24,0.16,12.09
8462,12340,Team_2,563,683,4.31,0.04,12.31
8462,12355,Team_1,309,556,7.77,0.07,7.0
8462,12283,Team_2,493,450,16.41,0.15,17.37
8462,12405,Team_1,231,584,9.64,0.09,3.17
8462,12429,Team_1,1118,433,12.19,0.11,3.1
8462,12434,Team_2,606,453,17.24,0.16,3.7
8462,12438,Umpire,710,339,6.09,0.06,2.23
8462,12443,Team_1,292,440,6.81,0.06,2.36
8462,12460,Team_1,82,459,13.11,0.12,2.69
8463,12098,Umpire,451,382,6.46,0.06,27.52
8463,12161,Team_2,510,684,4.31,0.04,26.4
8463,12315,Team_1,670,411,3.05,0.03,11.8
8463,12327,Team_2,816,567,6.46,0.06,12.15
8463,12340,Team_2,563,682,2.15,0.02,12.33
8463,12355,Team_1,308,557,3.05,0.03,7.03
8463,12283,Team_2,496,449,6.81,0.06,17.43
8463,12405,Team_1,233,584,4.31,0.04,3.21
8463,12429,Team_1,1120,432,4.82,0.04,3.15
8463,12434,Team_2,609,453,6.46,0.06,3.76
8463,12438,Umpire,709,340,3.05,0.03,2.26
8463,12443,Team_1,292,439,2.15,0.02,2.38
8463,12460,Team_1,80,459,4.31,0.04,2.73
8463,12479,Team_1,349,523,0,0,0
8464,12098,Umpire,446,384,11.6,0.11,27.63
8464,12161,Team_2,514,683,8.88,0.08,26.49
8464,12315,Team_1,668,408,7.77,0.07,11.87
8464,12327,Team_2,822,567,12.93,0.12,12.27
8464,12340,Team_2,567,683,8.88,0.08,12.41
8464,12355,Team_1,309,555,4.82,0.04,7.07
8464,12283,Team_2,501,452,12.56,0.12,17.55
8464,12405,Team_1,234,584,2.15,0.02,3.23
8464,12429,Team_1,1122,430,6.09,0.06,3.2
8464,12434,Team_2,612,449,10.77,0.1,3.86
8464,12438,Umpire,707,340,4.31,0.04,2.3
8464,12443,Team_1,293,440,3.05,0.03,2.41
8464,12460,Team_1,75,458,10.99,0.1,2.83
8464,12479,Team_1,355,521,13.63,0.13,0.13
8465,12098,Umpire,439,385,15.23,0.14,27.77
8465,12161,Team_2,520,683,12.93,0.12,26.61
8465,12315,Team_1,667,408,2.15,0.02,11.89
8465,12327,Team_2,825,568,6.81,0.06,12.33
8465,12340,Team_2,570,682,6.81,0.06,12.48
8465,12355,Team_1,310,553,4.82,0.04,7.12
8465,12283,Team_2,508,453,15.23,0.14,17.69
8465,12405,Team_1,236,584,4.31,0.04,3.27
8465,12429,Team_1,1123,430,2.15,0.02,3.22
8465,12434,Team_2,616,446,10.77,0.1,3.96
8465,12438,Umpire,704,341,6.81,0.06,2.36
8465,12443,Team_1,295,442,6.09,0.06,2.46
8465,12460,Team_1,70,459,10.99,0.1,2.93
8465,12479,Team_1,362,523,15.68,0.15,0.27
8466,12098,Umpire,438,385,2.15,0.02,27.79
8466,12161,Team_2,522,683,4.31,0.04,26.65
8466,12315,Team_1,666,409,3.05,0.03,11.92
8466,12327,Team_2,826,568,2.15,0.02,12.35
8466,12340,Team_2,572,682,4.31,0.04,12.52
8466,12355,Team_1,310,553,0.0,0.0,7.12
8466,12283,Team_2,510,454,4.82,0.04,17.73
8466,12405,Team_1,236,585,2.15,0.02,3.29
8466,12429,Team_1,1123,430,0.0,0.0,3.22
8466,12434,Team_2,617,445,3.05,0.03,3.99
8466,12438,Umpire,703,341,2.15,0.02,2.38
8466,12443,Team_1,295,443,2.15,0.02,2.48
8466,12460,Team_1,68,459,4.31,0.04,2.97
8466,12479,Team_1,364,524,4.82,0.04,0.32
8467,12098,Umpire,429,385,19.39,0.18,27.97
8467,12161,Team_2,530,683,17.24,0.16,26.81
8467,12315,Team_1,661,405,13.8,0.13,12.05
8467,12327,Team_2,832,568,12.93,0.12,12.47
8467,12340,Team_2,576,681,8.88,0.08,12.6
8467,12355,Team_1,311,551,4.82,0.04,7.16
8467,12283,Team_2,517,453,15.23,0.14,17.87
8467,12405,Team_1,239,584,6.81,0.06,3.35
8467,12429,Team_1,1122,431,3.05,0.03,3.25
8467,12434,Team_2,621,436,21.22,0.2,4.18
